transaction_id,customer_id,timestamp,amount,merchant_category,payment_method,device_type,channel,is_international,country_risk_score,card_present,hour_of_day,day_of_week,customer_age,account_tenure_days,avg_txn_amount_30d,txn_count_24h,chargeback_history_count,velocity_score,distance_from_home_km,ip_risk_score,email_age_days,failed_login_count_7d,new_device,vpn_used,proxy_used,billing_shipping_mismatch,merchant_risk_score,fraud_label
TXN119062,CUST2265,2025-11-24 23:33:00,91.49,fashion,debit_card,mobile,in_store,0,23.4,1,23,0,36,1402,88.34,2,0,11.63,19.9,16.3,307,0,0,0,0,0,51.3,0
TXN119063,CUST1899,2025-10-03 20:26:00,24.71,restaurant,debit_card,mobile,in_store,0,31.9,1,20,4,69,1959,20.79,1,0,8.17,2.3,11.0,680,1,0,0,0,0,42.6,0
TXN119064,CUST1641,2025-03-25 08:03:00,26.84,gaming,credit_card,tablet,online,0,32.5,1,8,1,36,938,82.72,5,0,26.09,12.8,28.5,322,0,1,0,0,0,20.7,0
TXN119065,CUST2250,2025-10-26 03:04:00,49.42,restaurant,credit_card,tablet,in_store,0,53.8,1,3,6,34,204,66.3,3,0,26.86,7.4,41.5,202,0,0,0,0,1,28.1,0
TXN119066,CUST1633,2025-06-22 08:56:00,13.72,fuel,debit_card,desktop,in_store,0,55.9,1,8,6,51,1495,28.62,2,0,9.85,21.7,2.8,1137,0,0,0,0,0,5.6,0
TXN119067,CUST4627,2025-04-06 10:21:00,10.78,grocery,debit_card,pos_terminal,in_store,0,59.2,1,10,6,42,504,21.41,1,0,20.36,31.7,46.0,306,0,0,0,0,0,25.1,0
TXN119068,CUST3498,2025-01-17 05:07:00,24.49,restaurant,debit_card,mobile,in_store,1,43.9,1,5,4,33,486,31.95,0,0,27.52,9.7,13.3,405,0,1,1,0,0,39.6,0
TXN119069,CUST1195,2025-11-17 16:54:00,16.21,grocery,debit_card,pos_terminal,in_store,0,42.3,1,16,0,47,428,12.07,5,0,21.06,8.8,45.3,678,1,0,0,0,0,49.3,0
TXN119070,CUST2893,2025-08-14 06:25:00,360.6,fashion,credit_card,mobile,online,0,42.3,0,6,3,31,849,208.37,2,0,21.1,9.0,13.7,540,0,0,0,0,0,40.8,0
TXN119071,CUST4275,2025-10-10 04:56:00,67.27,electronics,debit_card,mobile,atm,0,3.2,0,4,4,40,1053,133.06,2,0,18.89,2.9,35.3,499,2,0,0,0,1,34.0,0
TXN119072,CUST1457,2025-08-03 14:35:00,32.95,travel,credit_card,mobile,online,0,42.1,0,14,6,26,1924,41.18,6,0,13.87,7.5,11.5,186,0,0,0,0,0,61.5,0
TXN119073,CUST1829,2025-11-12 23:17:00,177.83,electronics,debit_card,desktop,in_store,0,8.9,1,23,2,32,605,121.65,2,0,11.0,7.3,11.4,132,0,0,0,0,0,1.7,0
TXN119074,CUST3304,2025-03-16 13:36:00,82.39,fuel,credit_card,tablet,online,0,9.6,0,13,6,61,621,90.66,5,0,23.22,33.7,19.7,288,0,1,0,0,0,38.5,0
TXN119075,CUST4600,2025-11-10 12:41:00,74.5,restaurant,debit_card,pos_terminal,in_store,0,33.4,1,12,0,32,1105,54.7,1,0,12.01,7.2,19.3,309,0,0,0,0,0,38.1,0
TXN119076,CUST4343,2025-04-30 03:10:00,31.01,fuel,credit_card,desktop,in_store,0,51.6,1,3,2,42,1159,120.46,1,0,8.36,9.4,1.0,171,1,0,0,0,0,24.8,0
TXN119077,CUST3056,2025-08-29 04:56:00,167.05,fashion,mobile_wallet,mobile,atm,0,33.1,0,4,4,30,327,42.93,4,0,17.32,12.9,19.5,1169,0,0,0,0,0,27.4,0
TXN119078,CUST3808,2025-04-01 01:22:00,28.72,gaming,debit_card,mobile,online,0,32.4,0,1,1,51,630,20.16,4,0,19.75,13.7,14.1,398,1,0,1,0,0,33.1,0
TXN119079,CUST3996,2025-09-22 05:50:00,98.5,restaurant,debit_card,pos_terminal,online,0,7.1,0,5,0,40,567,67.59,2,0,12.7,10.9,28.3,663,0,0,0,0,0,57.9,0
TXN119080,CUST2224,2025-11-30 01:38:00,53.52,electronics,bank_transfer,mobile,online,0,1.0,0,1,6,21,277,53.97,2,0,3.7,6.3,1.0,454,0,0,0,0,0,49.8,0
TXN119081,CUST4130,2025-01-20 16:37:00,151.11,grocery,credit_card,pos_terminal,in_store,0,16.8,1,16,0,36,1420,77.97,2,0,33.55,34.9,58.8,78,0,1,0,0,0,12.5,0
TXN119082,CUST1886,2025-06-26 21:04:00,21.55,grocery,debit_card,mobile,online,0,42.7,0,21,3,35,1064,80.99,3,0,10.5,4.0,9.0,327,0,0,0,0,0,9.1,0
TXN119083,CUST1392,2025-02-02 02:52:00,14.42,travel,mobile_wallet,mobile,online,1,37.5,0,2,6,33,1055,12.85,3,0,11.96,5.0,18.1,147,0,0,0,0,0,9.3,0
TXN119084,CUST2675,2025-08-28 23:02:00,17.76,fuel,debit_card,mobile,online,0,67.3,1,23,3,42,364,11.07,0,0,15.5,18.2,26.1,204,1,0,0,0,0,43.7,0
TXN119085,CUST4190,2025-01-05 04:40:00,245.79,fuel,credit_card,mobile,in_store,1,13.6,0,4,6,23,694,112.57,6,0,23.36,9.2,37.5,482,0,0,0,0,0,8.1,0
TXN119086,CUST4624,2025-12-02 14:48:00,6.93,fashion,credit_card,mobile,online,0,80.6,0,14,1,28,1355,9.61,4,0,13.89,28.0,1.0,288,1,0,0,0,0,17.5,0
TXN119087,CUST3446,2025-04-11 08:32:00,39.36,fuel,credit_card,mobile,in_store,0,65.6,1,8,4,59,1447,31.24,2,0,11.33,21.6,1.0,485,0,0,0,0,0,47.5,0
TXN119088,CUST4905,2025-09-18 07:49:00,107.84,fuel,debit_card,pos_terminal,in_store,0,32.8,1,7,3,49,1313,82.57,2,0,13.18,54.2,13.3,187,0,0,0,0,0,24.9,0
TXN119089,CUST3378,2025-08-18 04:23:00,35.91,fuel,credit_card,mobile,in_store,0,1.0,1,4,0,36,752,27.27,3,1,14.96,16.8,12.1,399,0,0,1,0,0,51.0,0
TXN119090,CUST4338,2025-04-07 00:20:00,24.37,grocery,credit_card,tablet,online,1,42.8,1,0,0,37,227,29.4,2,0,7.77,2.5,1.0,278,0,0,0,0,0,29.3,0
TXN119091,CUST4591,2025-05-22 07:04:00,42.59,electronics,debit_card,desktop,online,0,37.5,0,7,3,28,413,37.12,6,1,27.79,9.6,44.1,315,1,0,0,0,1,28.7,0
TXN119092,CUST4766,2025-01-08 09:00:00,90.29,fashion,bank_transfer,mobile,online,0,71.7,1,9,2,44,1528,57.23,0,0,23.19,1.6,47.4,317,1,0,0,0,0,41.8,0
TXN119093,CUST3527,2025-07-30 14:46:00,70.26,restaurant,debit_card,mobile,in_store,0,11.2,1,14,2,49,325,40.51,4,0,17.32,27.0,40.5,240,1,0,0,0,0,66.7,0
TXN119094,CUST3181,2025-01-29 19:43:00,20.64,restaurant,mobile_wallet,desktop,online,1,33.6,0,19,2,37,690,18.51,3,0,14.57,42.1,26.7,841,0,0,0,0,0,32.6,0
TXN119095,CUST4764,2025-10-22 01:39:00,41.22,electronics,debit_card,mobile,online,0,2.9,0,1,2,27,479,78.66,1,0,10.21,13.6,30.2,546,0,0,0,0,0,11.1,0
TXN119096,CUST1915,2025-04-19 01:02:00,25.82,grocery,debit_card,mobile,in_store,0,10.2,1,1,5,33,1149,21.88,1,0,12.45,17.4,37.2,105,0,0,0,0,0,25.9,0
TXN119097,CUST1934,2025-03-13 09:57:00,108.68,restaurant,credit_card,desktop,online,0,28.6,0,9,3,22,1167,88.87,0,0,13.93,55.6,24.5,966,0,0,0,0,0,46.8,0
TXN119098,CUST1354,2025-12-10 10:32:00,5.51,fashion,credit_card,desktop,in_store,0,35.8,1,10,2,53,1073,22.64,2,0,18.64,2.9,50.1,150,1,0,0,0,0,63.2,0
TXN119099,CUST3631,2025-04-24 07:54:00,137.96,grocery,bank_transfer,desktop,online,0,1.0,0,7,3,25,715,141.97,3,0,26.28,3.4,38.2,161,0,1,0,0,0,34.8,0
TXN119100,CUST2521,2025-11-14 01:04:00,34.44,grocery,debit_card,mobile,in_store,0,22.3,0,1,4,40,1470,35.67,3,0,14.51,18.7,32.1,208,0,0,0,0,0,36.4,0
TXN119101,CUST3672,2025-08-21 07:47:00,5.2,grocery,mobile_wallet,tablet,in_store,0,31.5,1,7,3,39,1113,26.64,2,0,10.41,11.4,18.6,532,2,0,0,0,0,16.7,0
TXN119102,CUST4178,2025-02-02 14:24:00,112.27,fashion,debit_card,mobile,online,0,37.3,0,14,6,21,217,67.61,1,0,22.24,16.0,13.1,129,2,1,0,0,0,52.4,0
TXN119103,CUST3337,2025-12-01 02:53:00,19.39,electronics,debit_card,mobile,online,0,8.1,1,2,0,44,374,27.95,1,1,2.85,12.1,1.0,554,0,0,0,0,0,19.0,0
TXN119104,CUST3872,2025-07-09 09:33:00,13.07,fuel,debit_card,mobile,in_store,0,40.1,1,9,2,62,226,32.89,1,0,15.35,14.9,36.2,161,1,0,0,0,0,25.1,0
TXN119105,CUST1628,2025-02-11 17:57:00,17.86,digital_goods,debit_card,mobile,online,0,51.0,0,17,1,39,763,19.25,2,0,15.86,24.1,28.5,145,0,0,0,0,0,24.1,0
TXN119106,CUST4066,2025-09-27 11:18:00,50.89,grocery,credit_card,desktop,in_store,0,64.7,1,11,5,33,632,23.55,3,0,16.1,3.0,17.4,601,0,0,0,0,0,15.4,0
TXN119107,CUST3679,2025-03-24 01:19:00,5.72,electronics,credit_card,desktop,online,0,60.8,1,1,0,23,670,43.92,3,0,19.11,21.0,35.3,471,2,0,0,0,0,41.4,0
TXN119108,CUST2170,2025-06-29 22:43:00,49.32,electronics,mobile_wallet,mobile,in_store,0,39.1,1,22,6,49,660,30.07,2,0,10.49,11.1,10.0,193,0,0,0,0,0,1.0,0
TXN119109,CUST1326,2025-09-17 10:30:00,3.02,fashion,credit_card,mobile,online,0,32.9,0,10,2,22,1131,8.25,1,0,14.03,24.6,34.8,299,1,0,0,0,0,3.4,0
TXN119110,CUST2438,2025-11-12 23:42:00,112.4,fuel,debit_card,mobile,online,0,49.0,0,23,2,41,806,122.68,0,0,18.63,50.0,33.5,773,1,0,0,0,0,37.7,0
TXN119111,CUST3257,2025-02-19 17:54:00,41.53,fashion,credit_card,mobile,atm,0,51.5,0,17,2,32,833,163.49,5,0,27.59,50.8,60.6,585,0,0,0,0,0,51.8,0
TXN119112,CUST4367,2025-10-23 10:45:00,39.96,grocery,bank_transfer,pos_terminal,in_store,0,27.3,0,10,3,39,507,56.02,2,0,20.53,86.7,26.9,219,0,0,0,0,1,47.0,0
TXN119113,CUST2421,2025-09-10 22:55:00,197.87,fuel,bank_transfer,desktop,online,0,23.1,0,22,2,49,698,120.77,2,1,11.81,62.8,1.0,591,1,0,0,0,0,34.8,0
TXN119114,CUST2126,2025-07-16 20:45:00,97.85,restaurant,debit_card,pos_terminal,online,0,49.0,0,20,2,34,897,71.52,2,0,18.12,22.5,29.0,543,2,0,0,0,0,24.1,0
TXN119115,CUST3683,2025-03-08 10:02:00,5.13,electronics,debit_card,mobile,online,0,36.6,0,10,5,43,690,16.78,1,0,20.52,27.3,58.5,180,0,0,0,0,0,25.7,0
TXN119116,CUST2780,2025-11-04 14:36:00,36.85,grocery,debit_card,mobile,online,0,59.9,0,14,1,25,875,81.11,1,0,20.57,16.5,4.6,405,0,1,0,0,0,13.8,0
TXN119117,CUST2531,2025-12-11 00:43:00,18.81,travel,debit_card,pos_terminal,online,0,42.6,0,0,3,20,1435,53.85,2,0,17.73,2.7,41.6,366,0,0,0,0,0,16.2,0
TXN119118,CUST2914,2025-12-03 13:37:00,6.68,grocery,mobile_wallet,tablet,online,0,24.7,0,13,2,20,974,43.08,1,0,9.35,22.0,19.8,965,1,0,0,0,0,12.6,0
TXN119119,CUST3915,2025-08-25 21:12:00,19.73,fashion,mobile_wallet,desktop,online,1,22.3,0,21,0,36,477,11.42,2,0,9.74,1.1,19.4,355,0,0,0,0,0,20.1,0
TXN119120,CUST2232,2025-03-20 04:26:00,36.13,restaurant,credit_card,pos_terminal,in_store,0,37.6,1,4,3,70,1263,35.88,1,0,18.48,15.7,47.1,229,0,0,0,0,0,35.8,0
TXN119121,CUST2956,2025-03-01 01:21:00,114.24,grocery,credit_card,desktop,online,0,24.5,0,1,5,24,918,24.2,1,0,14.61,19.5,28.2,824,1,0,0,0,0,17.2,0
TXN119122,CUST3475,2025-02-25 08:58:00,105.51,restaurant,credit_card,desktop,in_store,0,1.0,1,8,1,18,400,65.16,1,0,6.04,10.0,7.0,172,0,0,0,0,0,24.8,0
TXN119123,CUST1392,2025-08-23 15:51:00,74.31,fuel,debit_card,desktop,online,0,19.0,0,15,5,28,695,28.55,1,0,15.19,23.0,37.7,719,0,0,0,0,0,39.4,0
TXN119124,CUST1825,2025-03-15 13:46:00,13.17,grocery,debit_card,desktop,online,0,17.0,0,13,5,19,1437,17.06,3,1,18.04,15.4,27.6,399,0,0,0,0,1,50.1,0
TXN119125,CUST3963,2025-03-01 11:03:00,50.04,travel,credit_card,desktop,online,0,37.6,0,11,5,26,419,29.9,3,0,8.73,3.4,1.0,341,0,0,0,0,0,13.8,0
TXN119126,CUST4180,2025-11-18 16:34:00,43.83,gaming,credit_card,mobile,in_store,0,22.8,1,16,1,25,354,30.09,1,0,7.29,8.0,9.1,567,0,0,0,0,0,6.5,0
TXN119127,CUST2912,2025-01-10 15:58:00,44.66,grocery,debit_card,pos_terminal,in_store,0,40.3,0,15,4,30,760,46.39,2,0,17.75,3.5,39.6,431,0,0,0,0,0,58.5,0
TXN119128,CUST3395,2025-03-31 08:20:00,60.67,grocery,credit_card,pos_terminal,online,1,28.1,0,8,0,48,367,17.37,2,0,11.99,12.3,19.8,425,0,0,0,0,0,9.3,0
TXN119129,CUST1049,2025-09-15 05:52:00,114.39,travel,credit_card,mobile,in_store,0,35.7,1,5,0,18,1031,111.98,2,0,24.34,38.7,1.0,639,1,0,1,0,1,53.7,0
TXN119130,CUST3963,2025-07-13 00:37:00,95.52,fuel,credit_card,desktop,online,0,28.1,0,0,6,38,1112,20.28,0,0,19.35,3.1,12.2,274,0,1,0,0,0,23.4,0
TXN119131,CUST4176,2025-01-25 07:19:00,33.78,fashion,mobile_wallet,pos_terminal,online,0,32.9,0,7,5,39,707,13.19,2,0,18.12,65.3,1.0,509,0,1,0,0,0,16.8,0
TXN119132,CUST4491,2025-02-10 08:35:00,35.87,grocery,credit_card,mobile,online,0,56.1,0,8,0,36,1030,44.59,0,0,21.27,34.4,51.1,567,1,0,0,0,0,1.4,0
TXN119133,CUST2396,2025-03-17 11:55:00,17.06,restaurant,debit_card,mobile,online,0,35.2,0,11,0,38,520,12.78,2,0,12.36,5.2,23.7,1119,1,0,0,0,0,32.8,0
TXN119134,CUST2050,2025-11-24 16:24:00,12.26,fuel,mobile_wallet,desktop,online,0,45.1,0,16,0,28,1191,29.09,1,0,12.9,3.5,1.0,202,1,0,0,0,1,11.6,0
TXN119135,CUST4015,2025-09-02 18:37:00,109.47,fuel,credit_card,mobile,in_store,0,42.1,1,18,1,25,590,42.75,0,0,23.49,20.1,19.0,466,0,0,0,1,0,22.9,0
TXN119136,CUST1799,2025-07-15 17:23:00,149.32,fuel,debit_card,pos_terminal,in_store,0,26.5,1,17,1,37,955,19.05,1,0,16.89,49.1,29.8,313,0,0,0,0,0,32.0,0
TXN119137,CUST2792,2025-04-09 23:53:00,89.58,fashion,mobile_wallet,pos_terminal,online,0,32.1,0,23,2,43,796,85.7,3,0,19.28,5.9,40.9,387,0,0,0,0,0,13.0,0
TXN119138,CUST4344,2025-11-19 04:07:00,39.88,digital_goods,credit_card,tablet,online,0,25.0,0,4,2,42,1756,36.89,1,0,6.91,83.0,1.0,495,1,0,0,0,0,41.3,0
TXN119139,CUST4064,2025-11-11 05:08:00,39.56,grocery,mobile_wallet,pos_terminal,in_store,1,28.9,1,5,1,42,2314,40.77,1,0,11.0,8.5,21.5,141,0,0,0,0,0,38.3,0
TXN119140,CUST3696,2025-08-29 00:06:00,151.88,fuel,credit_card,desktop,online,0,43.1,0,0,4,35,691,176.8,6,0,27.71,19.0,51.2,423,0,0,0,0,0,9.2,0
TXN119141,CUST2363,2025-10-06 20:29:00,38.21,fashion,credit_card,mobile,in_store,1,41.1,0,20,0,40,1087,59.69,2,0,28.84,3.2,44.4,245,0,0,0,1,0,29.9,0
TXN119142,CUST3348,2025-02-15 13:45:00,32.27,restaurant,bank_transfer,mobile,online,1,1.0,1,13,5,65,558,47.37,2,1,8.56,26.2,21.4,984,0,0,0,0,0,34.5,0
TXN119143,CUST4551,2025-07-16 11:34:00,19.73,fuel,debit_card,pos_terminal,online,0,9.4,0,11,2,42,425,24.43,1,0,13.26,33.1,40.3,317,0,0,0,0,0,45.1,0
TXN119144,CUST4905,2025-10-04 21:06:00,22.56,gaming,debit_card,tablet,online,0,47.6,0,21,5,50,1446,18.76,2,0,22.45,170.7,44.2,360,0,0,0,0,0,20.6,0
TXN119145,CUST4615,2025-02-03 08:55:00,36.01,restaurant,debit_card,mobile,in_store,0,28.3,1,8,0,37,236,19.01,2,0,14.3,14.9,31.7,596,0,0,0,0,0,15.1,0
TXN119146,CUST4628,2025-09-15 13:43:00,66.14,restaurant,debit_card,pos_terminal,online,0,43.7,1,13,0,45,496,100.9,1,0,41.56,82.9,63.5,859,0,1,0,0,1,20.8,0
TXN119147,CUST4336,2025-03-10 04:03:00,14.24,grocery,credit_card,mobile,online,0,26.8,0,4,0,37,1342,16.92,1,0,5.94,13.5,4.9,734,0,0,0,0,0,21.0,0
TXN119148,CUST2565,2025-07-27 00:56:00,105.94,grocery,credit_card,mobile,online,1,39.9,0,0,6,26,914,31.73,1,0,13.87,3.7,20.1,435,0,0,0,0,0,3.2,0
TXN119149,CUST4667,2025-12-24 11:17:00,23.88,fuel,debit_card,mobile,online,0,14.9,0,11,2,49,774,22.83,4,0,18.7,6.2,51.5,513,0,0,0,0,0,67.1,0
TXN119150,CUST3213,2025-06-21 17:38:00,4.94,restaurant,credit_card,mobile,in_store,0,7.3,1,17,5,47,536,14.25,2,0,5.54,13.5,10.6,364,1,0,0,0,0,36.2,0
TXN119151,CUST3363,2025-10-11 15:59:00,34.71,fashion,debit_card,tablet,online,0,38.4,0,15,5,38,1455,23.36,4,1,17.48,32.7,31.9,232,2,0,0,0,0,11.6,0
TXN119152,CUST1000,2025-07-19 00:33:00,444.24,grocery,mobile_wallet,tablet,in_store,1,13.3,1,0,5,36,1176,281.13,1,0,19.65,1.2,15.6,726,0,0,0,0,0,3.1,0
TXN119153,CUST2019,2025-04-01 17:50:00,7.01,fuel,credit_card,desktop,online,0,56.0,0,17,1,50,127,11.81,2,1,12.59,14.1,15.1,16,0,0,0,0,0,33.5,0
TXN119154,CUST4832,2025-12-02 07:15:00,39.62,grocery,bank_transfer,mobile,in_store,0,42.0,1,7,1,34,399,33.48,2,0,11.89,8.1,15.6,1036,1,0,0,0,0,8.1,0
TXN119155,CUST2284,2025-05-07 03:29:00,13.24,gaming,credit_card,desktop,online,0,3.8,0,3,2,35,1005,58.69,5,1,19.24,14.1,56.4,83,1,0,0,0,0,5.5,0
TXN119156,CUST1062,2025-03-22 20:05:00,5.66,fashion,mobile_wallet,pos_terminal,online,0,28.4,0,20,5,35,1839,9.55,2,0,17.08,13.7,6.5,764,0,1,0,0,0,15.2,0
TXN119157,CUST3530,2025-07-31 10:18:00,38.54,gaming,mobile_wallet,mobile,online,0,50.0,0,10,3,23,554,76.28,2,1,18.03,1.4,37.0,495,0,0,0,0,0,45.4,0
TXN119158,CUST4747,2025-04-11 10:10:00,7.88,restaurant,debit_card,mobile,online,0,59.7,0,10,4,28,635,21.48,2,0,14.19,29.3,18.4,418,0,0,0,0,0,41.8,0
TXN119159,CUST4392,2025-06-19 02:11:00,66.87,travel,debit_card,desktop,in_store,0,11.3,1,2,3,43,351,40.02,2,0,22.95,59.5,27.2,966,0,1,0,0,0,20.2,0
TXN119160,CUST2869,2025-05-07 23:39:00,2.9,grocery,debit_card,desktop,in_store,0,30.1,1,23,2,24,937,3.1,4,1,12.28,2.6,21.3,1044,0,0,0,0,0,8.7,0
TXN119161,CUST4272,2025-12-19 13:48:00,108.81,gaming,mobile_wallet,mobile,online,0,28.9,0,13,4,49,470,101.56,2,0,14.4,3.3,24.0,213,2,0,0,0,0,7.2,0
TXN119162,CUST3269,2025-02-17 03:39:00,10.53,electronics,credit_card,pos_terminal,atm,0,42.0,0,3,0,34,1376,10.77,4,0,12.32,5.8,14.6,210,0,0,0,0,0,49.4,0
TXN119163,CUST1151,2025-05-17 07:58:00,47.65,restaurant,credit_card,mobile,online,0,25.6,1,7,5,63,1371,67.99,1,0,18.21,11.6,18.7,1148,1,0,1,0,0,1.0,0
TXN119164,CUST1643,2025-07-21 03:32:00,68.47,fashion,credit_card,desktop,online,0,37.0,0,3,0,20,922,98.46,4,0,10.03,4.2,1.0,78,0,0,0,0,0,16.2,0
TXN119165,CUST1625,2025-03-22 16:29:00,40.53,fuel,bank_transfer,desktop,atm,0,41.4,0,16,5,22,465,40.84,0,1,13.61,3.7,29.4,992,1,0,0,0,0,20.0,0
TXN119166,CUST4533,2025-06-20 12:51:00,18.14,restaurant,credit_card,mobile,online,0,37.4,0,12,4,20,705,21.41,2,0,25.18,13.7,49.1,803,2,0,0,0,1,45.9,0
TXN119167,CUST1216,2025-07-30 19:13:00,39.65,fashion,debit_card,mobile,online,0,42.9,0,19,2,46,253,19.82,4,0,27.89,26.5,31.3,884,0,1,0,0,0,28.0,0
TXN119168,CUST1195,2025-10-09 15:53:00,96.49,digital_goods,credit_card,pos_terminal,in_store,0,67.8,1,15,3,18,820,38.7,3,0,24.64,62.9,39.8,909,1,0,0,0,0,51.9,0
TXN119169,CUST4864,2025-03-28 08:03:00,15.11,grocery,mobile_wallet,desktop,online,0,76.2,0,8,4,55,1380,45.96,3,0,13.32,12.5,4.3,1001,0,0,0,0,0,29.2,0
TXN119170,CUST4273,2025-05-08 04:52:00,247.17,fuel,credit_card,mobile,online,0,37.9,0,4,3,53,1747,151.39,1,0,24.5,29.2,44.6,369,0,0,0,0,0,15.3,0
TXN119171,CUST4042,2025-02-06 17:01:00,26.09,grocery,mobile_wallet,pos_terminal,in_store,0,22.4,1,17,3,36,857,17.1,0,0,14.98,7.8,45.4,376,0,0,0,0,0,46.1,0
TXN119172,CUST2014,2025-05-29 19:21:00,15.04,grocery,credit_card,mobile,atm,0,35.0,0,19,3,40,603,4.42,0,0,12.35,13.9,29.7,619,2,0,0,0,0,13.8,0
TXN119173,CUST3694,2025-05-11 16:15:00,32.66,fuel,credit_card,desktop,online,0,31.2,0,16,6,27,486,26.33,2,0,12.44,8.2,23.8,366,0,0,0,0,0,2.8,0
TXN119174,CUST4305,2025-09-23 04:43:00,193.6,grocery,debit_card,desktop,online,1,11.6,0,4,1,61,466,183.14,0,0,21.98,29.1,32.8,428,0,0,0,0,1,30.4,0
TXN119175,CUST4212,2025-03-19 16:52:00,9.8,grocery,credit_card,mobile,online,0,21.4,0,16,2,41,838,29.27,1,0,5.46,33.7,4.5,950,2,0,0,0,0,53.3,0
TXN119176,CUST3755,2025-03-22 23:05:00,51.98,electronics,debit_card,mobile,in_store,0,12.7,1,23,5,33,972,34.89,3,0,15.83,4.6,1.0,487,1,1,0,0,0,22.1,0
TXN119177,CUST2521,2025-06-18 13:17:00,8.55,gaming,bank_transfer,tablet,online,0,29.0,0,13,2,58,784,44.81,2,0,15.01,6.4,38.2,445,0,0,0,0,0,14.1,0
TXN119178,CUST2578,2025-04-27 08:36:00,15.17,grocery,debit_card,mobile,online,0,40.3,0,8,6,23,735,25.29,4,0,19.13,3.4,42.3,543,0,0,0,0,0,30.2,0
TXN119179,CUST2080,2025-04-02 20:42:00,39.52,travel,mobile_wallet,desktop,in_store,0,15.4,1,20,2,52,794,33.03,4,0,30.71,27.7,31.7,333,0,1,0,0,1,17.6,0
TXN119180,CUST2527,2025-05-23 03:06:00,165.25,fuel,debit_card,pos_terminal,in_store,0,25.9,1,3,4,36,406,196.31,1,0,24.85,10.7,23.1,1055,0,0,0,1,0,26.7,0
TXN119181,CUST4213,2025-10-31 03:20:00,27.74,fashion,mobile_wallet,mobile,online,0,37.7,0,3,4,63,2000,54.01,3,0,23.96,1.6,24.7,240,0,1,0,0,0,64.9,0
TXN119182,CUST1721,2025-09-08 06:19:00,129.41,grocery,credit_card,tablet,online,0,58.9,0,6,0,40,398,44.27,5,0,20.51,19.0,20.7,340,0,0,0,0,0,36.1,0
TXN119183,CUST2607,2025-11-23 12:55:00,18.25,gaming,bank_transfer,desktop,in_store,1,32.8,1,12,6,34,825,37.72,3,0,15.6,4.4,34.5,392,0,0,0,0,0,49.8,0
TXN119184,CUST2759,2025-07-04 00:27:00,152.36,gaming,credit_card,mobile,in_store,0,41.7,1,0,4,32,246,93.71,3,0,15.97,43.6,12.5,142,1,0,0,0,0,1.0,0
TXN119185,CUST2562,2025-03-06 18:23:00,67.92,travel,debit_card,desktop,in_store,0,24.7,1,18,3,34,1041,56.7,2,0,13.23,42.5,23.1,642,0,0,0,0,0,41.9,0
TXN119186,CUST1639,2025-03-18 23:30:00,131.84,fuel,debit_card,mobile,online,0,51.5,0,23,1,39,973,71.78,3,0,17.76,33.6,18.2,835,0,0,0,0,0,37.3,0
TXN119187,CUST3153,2025-06-16 02:44:00,33.19,grocery,bank_transfer,mobile,online,0,32.6,0,2,0,39,1520,15.12,4,0,19.55,8.6,45.1,786,1,0,0,0,0,41.4,0
TXN119188,CUST1164,2025-11-29 15:16:00,24.71,fuel,debit_card,desktop,online,0,47.5,0,15,5,52,989,26.01,3,1,25.46,16.1,65.2,424,0,0,0,0,0,36.5,0
TXN119189,CUST1214,2025-02-27 16:24:00,27.96,grocery,debit_card,pos_terminal,in_store,0,29.2,1,16,3,41,622,45.06,2,0,17.09,4.8,44.2,734,2,0,0,0,0,50.4,0
TXN119190,CUST2094,2025-02-15 12:33:00,451.22,fashion,mobile_wallet,desktop,online,0,26.4,0,12,5,34,1364,138.19,3,0,20.88,17.5,5.7,586,0,0,0,0,0,12.1,0
TXN119191,CUST4787,2025-08-20 17:19:00,476.43,grocery,mobile_wallet,mobile,online,0,44.7,0,17,2,50,572,97.78,1,0,28.23,1.1,31.0,239,1,0,0,0,0,47.6,0
TXN119192,CUST4736,2025-11-28 02:32:00,22.78,restaurant,credit_card,desktop,in_store,0,32.3,1,2,4,38,529,22.3,2,0,18.59,62.6,12.7,321,1,0,1,0,0,32.2,0
TXN119193,CUST4650,2025-11-01 14:02:00,23.22,travel,mobile_wallet,tablet,in_store,1,28.7,1,14,5,48,360,37.78,3,0,13.21,14.5,25.5,826,0,0,0,0,0,34.8,0
TXN119194,CUST1089,2025-09-26 00:49:00,15.54,digital_goods,debit_card,mobile,in_store,1,34.4,1,0,4,56,995,49.28,1,0,25.8,5.2,41.2,361,0,1,0,0,0,1.0,0
TXN119195,CUST2795,2025-11-05 14:43:00,167.86,digital_goods,bank_transfer,desktop,online,0,16.8,0,14,2,38,1025,60.24,0,0,10.76,14.4,13.7,286,0,0,0,0,0,41.4,0
TXN119196,CUST3921,2025-10-29 05:50:00,15.64,digital_goods,credit_card,desktop,in_store,0,35.9,1,5,2,29,1296,50.86,0,1,22.69,7.1,39.1,473,0,0,1,0,0,40.6,0
TXN119197,CUST2251,2025-08-07 09:44:00,46.88,grocery,credit_card,mobile,atm,0,23.8,0,9,3,38,438,22.6,0,0,18.07,1.8,15.1,211,0,1,0,0,0,33.4,0
TXN119198,CUST2102,2025-12-09 10:53:00,5.87,gaming,debit_card,tablet,online,0,35.1,0,10,1,31,517,23.19,4,0,20.85,9.2,28.3,586,0,0,0,0,1,11.4,0
